Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
8/15/1957 01:00,longview,wa,us,triangle,3.0,3 seconds,My uncle and I were standing outside on a warm summer evening.  We were talking about unions and looking up at the stars.  It was about,6/18/2004,46.1383333,-122.9369444
8/15/1957 01:00,ludlow,ma,us,cigar,300.0,5 minutes max,Black silhouetted object against glow of distant town.  Flashing light on one edge. Hovers then drops down out of sight.,4/2/1999,42.16,-72.4763889
8/15/1957 21:00,exeter,nh,us,disk,180.0,3 minutes,UFO Incident Exeter Newhampshire 1957,10/28/2002,42.9813889,-70.9483333
8/16/1957 21:30,smith&#39s ferry,id,,disk,600.0,10 minutes,When a disk UFO passes within a few feet of the truck cab&#44 the Air Force calls it a lost missile.,6/3/2010,44.30648,-116.081001
8/17/1957 23:00,huntington,in,us,triangle,3600.0,1 hour,Directly over head at tree level a Massive&#44 Silent&#44 Hovering Object blocking the  night sky,3/19/2009,40.8830556,-85.4975
9/1/1957 16:00,graham,tx,us,sphere,30.0,30 sec,Three shiny spheres over Graham Texas,1/10/2009,33.1069444,-98.5891667
9/1/1957 23:00,brecksville,oh,us,circle,180.0,3 minutes,20 ft in diameter glowing ufo landed a few feet from my car .,2/1/2007,41.3197222,-81.6269444
9/5/1957 17:30,los gatos (west of),ca,us,disk,60.0,one minute or less,3 craft seen in day light&#44 very low altitude and as clear in detail and color as a car on the road.,10/30/2006,37.2266667,-121.9736111
9/10/1957 19:15,st. paul,mn,us,disk,300.0,five minutes,3 UFO&#39s saucer-shaped with flashing lights landed in field next to me&#44 when I approached took off with great speed.,4/16/2005,44.9444444,-93.0930556
9/15/1957 04:00,el paso,tx,us,disk,600.0,10 min,Undified Flying Object,2/14/2008,31.7586111,-106.4863889
9/15/1957 21:30,lake jackson,tx,us,fireball,13.0,13 sec,fireball seen on country  road.,1/10/2009,29.0336111,-95.4341667
9/15/1957 23:00,tacoma,wa,us,disk,20.0,20 seconds,a large disk spacecraft the size of a Boeing 727 seen in the evening skies over Tacoma&#44 Wn.,3/2/2004,47.2530556,-122.4430556
9/20/1957 00:00,hopkinsville,ky,us,cigar,600.0,10 minutes,4 matalic silver cigar shaped objects; no sound september1957&#44 kentucky,8/28/2003,36.8655556,-87.4886111
10/1/1957 16:00,nelchina (near),ak,us,unknown,180,3 minutes maximum,This incident occurred about October of 1956 or &#8216;57. At the time&#44 I was Assistant station manager for a major airline in Anchorage as,12/7/2006,61.9919444,-146.7686111
10/1/1957 21:00,paterson,nj,us,disk,10,10 seconds,Formation of approximately 8 light gray metallic disks silently crossing the night sky around October 1957 in northern NJ,4/16/2005,40.9166667,-74.1722222
10/1/1957 22:00,northeast cape afs,ak,,,900,10-15min,Radar sighting and filming,1/28/1999,70.292489,-161.903334
10/5/1957 19:00,st. paul,mn,us,light,45,45 secs,A bright light was apparently chased by several military jets.,3/16/2000,44.9444444,-93.0930556
10/15/1957 02:00,new york city (queens),ny,us,,10800,2x3 hrs,tall unidentified being enters home - N.Y.C. 1957,3/21/2003,40.7141667,-74.0063889
10/15/1957 20:30,houston (ellington afb),tx,us,light,3,3 seconds,5 to 6&quot; diameter light&#44 extremely fast&#44 silent&#44 made an impossible inside 45 degree turn&#44 and sped away horizontally.,9/17/2000,29.7630556,-95.3630556
10/15/1957 22:00,commerce city (n. of denver),co,us,fireball,600,10 min.,A lot of methane gas in area,9/19/2002,39.8083333,-104.9333333
11/10/1957 17:00,teaneck,nj,us,cylinder,120,2 minutes,Cylinder UFO followed by disc seen in fall of 1957 over northern New Jersey,2/24/2005,40.8975000,-74.0163889
11/10/1957 19:00,corpus christi,tx,us,light,600,10 minutes,UFO over Corpus Christi near naval yard on November 10&#44 1957,10/31/2003,27.8002778,-97.3961111
12/28/1957 00:00,madison,wi,us,cigar,3600,1 hour,My mother and i worked as telephone swithcboard operators. I was in College. We worked from 4pm-12 midnight. I went and got the car and,6/18/2004,43.0730556,-89.4011111
12/28/1957 00:00,madison,wi,us,cigar,3600,1 hour,My mother and i worked as telephone swithcboard operators.Dec. 28?&#441957 YOUR BOX DATE WONT TAKE THE DATE I PUT IN.I was in College. We,9/2/2005,43.0730556,-89.4011111
